date,rolling_average_cases_per_100k_centered,region
2020-02-23,0.0,Midwest
2020-02-24,0.0,Midwest
2020-02-25,0.0,Midwest
2020-02-26,0.0,Midwest
2020-02-27,0.0002090724794658,Midwest
2020-02-28,0.0004181449589317,Midwest
2020-02-29,0.0004181449589317,Midwest
2020-03-01,0.0004181449589317,Midwest
2020-03-02,0.0008362899178635,Midwest
2020-03-03,0.001672579835727,Midwest
2020-03-04,0.0018816523151929,Midwest
2020-03-05,0.0025088697535906,Midwest
2020-03-06,0.0079447542197035,Midwest
2020-03-07,0.0133806386858165,Midwest
2020-03-08,0.0169348708367365,Midwest
2020-03-09,0.025088697535906,Midwest
2020-03-10,0.0367967563859955,Midwest
2020-03-11,0.0541497721816638,Midwest
2020-03-12,0.0666941209496169,Midwest
2020-03-13,0.0896920936908641,Midwest
2020-03-14,0.1223074004875419,Midwest
2020-03-15,0.1762481001897399,Midwest
2020-03-16,0.3006462254719407,Midwest
2020-03-17,0.4400975692756852,Midwest
2020-03-18,0.5693043615856014,Midwest
2020-03-19,0.7560060857486355,Midwest
2020-03-20,0.9195007646909564,Midwest
2020-03-21,1.179586929146516,Midwest
2020-03-22,1.4459452679860518,Midwest
2020-03-23,1.819766861271052,Midwest
2020-03-24,2.1237582464144467,Midwest
2020-03-25,2.501761289288764,Midwest
2020-03-26,2.906525609534716,Midwest
2020-03-27,3.2956094938207245,Midwest
2020-03-28,3.7112455829989015,Midwest
2020-03-29,4.245216695554769,Midwest
2020-03-30,4.514083904147895,Midwest
2020-03-31,5.037183247771536,Midwest
2020-04-01,5.429821364208465,Midwest
2020-04-02,5.582026129259629,Midwest
2020-04-03,5.88162699233424,Midwest
2020-04-04,6.15133049084523,Midwest
2020-04-05,6.256284875537105,Midwest
2020-04-06,6.3365687076520025,Midwest
2020-04-07,6.260675397605889,Midwest
2020-04-08,10.19897369330474,Midwest
2020-04-09,9.897909322873868,Midwest
2020-04-10,9.534332281082694,Midwest
2020-04-11,9.12873167091888,Midwest
2020-04-12,8.76661813648397,Midwest
2020-04-13,8.617549458624794,Midwest
2020-04-14,8.363317323594279,Midwest
2020-04-15,4.2209642879367255,Midwest
2020-04-16,4.524537528121189,Midwest
2020-04-17,4.774170068603454,Midwest
2020-04-18,4.942891559532423,Midwest
2020-04-19,5.0024772161802,Midwest
2020-04-20,5.027774986195571,Midwest
2020-04-21,5.615059581015239,Midwest
2020-04-22,6.049930338304278,Midwest
2020-04-23,6.279491920757818,Midwest
2020-04-24,6.621325424684538,Midwest
2020-04-25,7.18038523477631,Midwest
2020-04-26,8.045736227285602,Midwest
2020-04-27,8.825158430734417,Midwest
2020-04-28,9.33341362831598,Midwest
2020-04-29,9.619215707745845,Midwest
2020-04-30,10.022725593115,Midwest
2020-05-01,10.171585198494707,Midwest
2020-05-02,10.096946323325389,Midwest
2020-05-03,9.991364721195117,Midwest
2020-05-04,9.996382460702298,Midwest
2020-05-05,9.888919206256832,Midwest
2020-05-06,9.77372027007113,Midwest
2020-05-07,9.274873334065534,Midwest
2020-05-08,9.01248737233585,Midwest
2020-05-09,9.357666035934024,Midwest
2020-05-10,8.986980529841011,Midwest
2020-05-11,9.090889552135556,Midwest
2020-05-12,8.856937447613232,Midwest
2020-05-13,8.765990919045572,Midwest
2020-05-14,8.810941502130738,Midwest
2020-05-15,9.017505111843027,Midwest
2020-05-16,8.462208606381644,Midwest
2020-05-17,8.745710888537381,Midwest
2020-05-18,8.441510430914521,Midwest
2020-05-19,8.498796290288173,Midwest
2020-05-20,8.544792235770666,Midwest
2020-05-21,8.771008658552754,Midwest
2020-05-22,8.523466842865147,Midwest
2020-05-23,8.407013471802651,Midwest
2020-05-24,8.0285922839694,Midwest
2020-05-25,7.759097857937876,Midwest
2020-05-26,7.540198971937095,Midwest
2020-05-27,7.119545143251738,Midwest
2020-05-28,6.977584929694403,Midwest
2020-05-29,6.772275754858905,Midwest
2020-05-30,6.732761056239853,Midwest
2020-05-31,6.599790959299551,Midwest
2020-06-01,6.418106974643698,Midwest
2020-06-02,7.1730676979950045,Midwest
2020-06-03,7.106582649524854,Midwest
2020-06-04,6.728788679130001,Midwest
2020-06-05,6.645995977261511,Midwest
2020-06-06,6.436714425316161,Midwest
2020-06-07,6.322560851527789,Midwest
2020-06-08,6.25084899107099,Midwest
2020-06-09,5.036346957853672,Midwest
2020-06-10,4.897940976447258,Midwest
2020-06-11,4.809712390112654,Midwest
2020-06-12,4.803231143249212,Midwest
2020-06-13,4.755562617930991,Midwest
2020-06-14,4.796540823906304,Midwest
2020-06-15,4.829783348141379,Midwest
2020-06-16,4.9184300794349145,Midwest
2020-06-17,4.975715938808567,Midwest
2020-06-18,5.110358615584596,Midwest
2020-06-19,5.188133577945904,Midwest
2020-06-20,5.29810570214496,Midwest
2020-06-21,5.474981019773097,Midwest
2020-06-22,5.68405349923898,Midwest
2020-06-23,5.97612775305282,Midwest
2020-06-24,6.192308696820543,Midwest
2020-06-25,6.359357607913785,Midwest
2020-06-26,6.666485080249167,Midwest
2020-06-27,6.92845289701992,Midwest
2020-06-28,7.197529178092513,Midwest
2020-06-29,7.187702771557617,Midwest
2020-06-30,7.442562124026528,Midwest
2020-07-01,7.441516761629198,Midwest
2020-07-02,7.437126239560415,Midwest
2020-07-03,7.837918182696514,Midwest
2020-07-04,8.002458224036165,Midwest
2020-07-05,8.383806426581936,Midwest
2020-07-06,8.770799586073288,Midwest
2020-07-07,9.152565933577993,Midwest
2020-07-08,9.877838364845145,Midwest
2020-07-09,10.280093815337503,Midwest
2020-07-10,10.456550988006708,Midwest
2020-07-11,10.67524080152802,Midwest
2020-07-12,10.878668324048324,Midwest
2020-07-13,11.118056313036764,Midwest
2020-07-14,11.268797570731666,Midwest
2020-07-15,11.102166804597356,Midwest
2020-07-16,11.226146784920624,Midwest
2020-07-17,11.293886268267572,Midwest
2020-07-18,11.519266401131794,Midwest
2020-07-19,11.560244607107109,Midwest
2020-07-20,11.807786422794717,Midwest
2020-07-21,11.88827932738908,Midwest
2020-07-22,12.000133103903329,Midwest
2020-07-23,12.158610043338468,Midwest
2020-07-24,12.107178213389862,Midwest
2020-07-25,12.01832240961686,Midwest
2020-07-26,12.086270965443273,Midwest
2020-07-27,12.124113084226597,Midwest
2020-07-28,12.293879937552893,Midwest
2020-07-29,12.171572537065352,Midwest
2020-07-30,11.963754492476262,Midwest
2020-07-31,11.955391593297628,Midwest
2020-08-01,12.048846991618875,Midwest
2020-08-02,12.021458496808847,Midwest
2020-08-03,11.997415161670272,Midwest
2020-08-04,11.914204314842848,Midwest
2020-08-05,12.205024133779894,Midwest
2020-08-06,12.253738021495444,Midwest
2020-08-07,12.295970662347552,Midwest
2020-08-08,12.21025094576654,Midwest
2020-08-09,12.182653378477042,Midwest
2020-08-10,12.171572537065352,Midwest
2020-08-11,12.282380951182269,Midwest
2020-08-12,12.244956977357877,Midwest
2020-08-13,12.214014250396929,Midwest
2020-08-14,12.253738021495444,Midwest
2020-08-15,12.264191645468738,Midwest
2020-08-16,12.32963133154156,Midwest
2020-08-17,12.233876135946185,Midwest
2020-08-18,12.061600412866298,Midwest
2020-08-19,12.350329507008682,Midwest
2020-08-20,12.412842178368985,Midwest
2020-08-21,12.835586731848997,Midwest
2020-08-22,13.0126711219566,Midwest
2020-08-23,13.906455971673257,Midwest
2020-08-24,14.504821407904616,Midwest
2020-08-25,15.093987655039475,Midwest
2020-08-26,14.932583700891811,Midwest
2020-08-27,15.32375830997248,Midwest
2020-08-28,15.32438552741088,Midwest
2020-08-29,15.459237276666371,Midwest
2020-08-30,14.94387361478297,Midwest
2020-08-31,14.755081165825278,Midwest
2020-09-01,15.355955471810228,Midwest
2020-09-02,15.69653454086015,Midwest
2020-09-03,15.21922207023954,Midwest
2020-09-04,14.83118354835086,Midwest
2020-09-05,14.65535359312005,Midwest
2020-09-06,14.41722003900841,Midwest
2020-09-07,14.353034787812382,Midwest
2020-09-08,13.66853149004108,Midwest
2020-09-09,13.447960024204573,Midwest
2020-09-10,13.832444313942332,Midwest
2020-09-11,14.474296825902597,Midwest
2020-09-12,14.694868291739102,Midwest
2020-09-13,15.030847766240775,Midwest
2020-09-14,15.45631026195385,Midwest
2020-09-15,15.7906171566198,Midwest
2020-09-16,16.08979987473548,Midwest
2020-09-17,16.02728720337518,Midwest
2020-09-18,16.284864498077148,Midwest
2020-09-19,16.362848532917923,Midwest
2020-09-20,16.672693947486362,Midwest
2020-09-21,16.855632367019012,Midwest
2020-09-22,17.278585992978492,Midwest
2020-09-23,17.695267444554,Midwest
2020-09-24,17.94301833272107,Midwest
2020-09-25,18.22672968735628,Midwest
2020-09-26,18.690452446811605,Midwest
2020-09-27,19.01179684775067,Midwest
2020-09-28,19.227141501600528,Midwest
2020-09-29,19.258920518479343,Midwest
2020-09-30,19.30993420346902,Midwest
2020-10-01,19.275437244357143,Midwest
2020-10-02,19.15793851089732,Midwest
2020-10-03,19.41718838543502,Midwest
2020-10-04,19.78891925392536,Midwest
2020-10-05,20.65238859411945,Midwest
2020-10-06,21.199740345361143,Midwest
2020-10-07,21.98250770848141,Midwest
2020-10-08,23.014489467125014,Midwest
2020-10-09,24.09037644645645,Midwest
2020-10-10,24.884642795947347,Midwest
2020-10-11,25.466700578780365,Midwest
2020-10-12,26.98456677970268,Midwest
2020-10-13,27.997522942714888,Midwest
2020-10-14,28.26199962923923,Midwest
2020-10-15,28.422776365948494,Midwest
2020-10-16,29.587519149052927,Midwest
2020-10-17,30.178567048502984,Midwest
2020-10-18,30.622636994888524,Midwest
2020-10-19,31.02635595273714,Midwest
2020-10-20,31.79009772022601,Midwest
2020-10-21,33.11708074739598,Midwest
2020-10-22,34.28391425529507,Midwest
2020-10-23,35.29436154855369,Midwest
2020-10-24,36.3784023545843,Midwest
2020-10-25,39.08254580399604,Midwest
2020-10-26,40.997858788383,Midwest
2020-10-27,43.407837259186245,Midwest
2020-10-28,45.13791202676643,Midwest
2020-10-29,46.44942369045592,Midwest
2020-10-30,49.63506106007758,Midwest
2020-10-31,51.42200354207249,Midwest
2020-11-01,53.64423492631538,Midwest
2020-11-02,58.40523342871247,Midwest
2020-11-03,62.18651829233245,Midwest
2020-11-04,63.32408165310632,Midwest
2020-11-05,66.41960878407819,Midwest
2020-11-06,71.9987078986253,Midwest
2020-11-07,77.67753458587764,Midwest
2020-11-08,82.8941020210309,Midwest
2020-11-09,82.77095833062549,Midwest
2020-11-10,86.08517527511869,Midwest
2020-11-11,92.31720774303776,Midwest
2020-11-12,93.78385118649092,Midwest
2020-11-13,94.1578818522554,Midwest
2020-11-14,92.34982304983444,Midwest
2020-11-15,88.13220392156914,Midwest
2020-11-16,88.50477107997736,Midwest
2020-11-17,86.4038017338247,Midwest
2020-11-18,89.77781340744512,Midwest
2020-11-19,88.64652222105522,Midwest
2020-11-20,88.04481162515242,Midwest
2020-11-21,88.70589880522354,Midwest
2020-11-22,91.11295026131424,Midwest
2020-11-23,85.40213548470365,Midwest
2020-11-24,85.05361166143402,Midwest
2020-11-25,80.96603561539652,Midwest
2020-11-26,78.11679586523546,Midwest
2020-11-27,74.94077582966922,Midwest
2020-11-28,74.10950365131286,Midwest
2020-11-29,74.09884095486011,Midwest
2020-11-30,79.54559718990532,Midwest
2020-12-01,80.14291726373933,Midwest
2020-12-02,77.35263595278767,Midwest
2020-12-03,78.42768664220122,Midwest
2020-12-04,79.22048948433586,Midwest
2020-12-05,81.44982933288057,Midwest
2020-12-06,80.30181234813341,Midwest
2020-12-07,78.97587468336079,Midwest
2020-12-08,76.96522464833737,Midwest
2020-12-09,75.69615469797947,Midwest
2020-12-10,75.47244714495096,Midwest
2020-12-11,72.80530952440469,Midwest
2020-12-12,68.1176954623001,Midwest
2020-12-13,65.14698460156937,Midwest
2020-12-14,63.64458976412752,Midwest
2020-12-15,62.55030440660309,Midwest
2020-12-16,60.16645999573308,Midwest
2020-12-17,59.70900941066173,Midwest
2020-12-18,56.92353676673776,Midwest
2020-12-19,55.46839230965521,Midwest
2020-12-20,54.081196408399066,Midwest
2020-12-21,50.7956223935927,Midwest
2020-12-22,43.69907522308221,Midwest
2020-12-23,43.65830608958637,Midwest
2020-12-24,41.100095230841816,Midwest
2020-12-25,43.6587242345453,Midwest
2020-12-26,43.8192918987751,Midwest
2020-12-27,45.85963022588266,Midwest
2020-12-28,47.22131928464397,Midwest
2020-12-29,49.21900682594048,Midwest
2020-12-30,51.12428433131307,Midwest
2020-12-31,52.146439683421775,Midwest
2021-01-01,51.0199571640596,Midwest
2021-01-02,51.592188540357725,Midwest
2021-01-03,52.38373694761557,Midwest
2021-01-04,53.98753193759835,Midwest
2021-01-05,58.68915385582714,Midwest
2021-01-06,56.76004208779544,Midwest
2021-01-07,56.72512698372463,Midwest
2021-01-08,56.12864319980847,Midwest
2021-01-09,54.83636620422984,Midwest
2021-01-10,51.56626355290396,Midwest
2021-01-11,49.85333272863998,Midwest
2021-01-12,47.214628965301046,Midwest
2021-01-13,45.49082637210484,Midwest
2021-01-14,44.42664745162349,Midwest
2021-01-15,41.68570724582575,Midwest
2021-01-16,39.54166896890312,Midwest
2021-01-17,39.568848391233686,Midwest
2021-01-18,37.75159039971622,Midwest
2021-01-19,36.56886738337772,Midwest
2021-01-20,35.97531061417408,Midwest
2021-01-21,35.229967224878195,Midwest
2021-01-22,34.78924243816412,Midwest
2021-01-23,34.5191207946942,Midwest
2021-01-24,32.507216324793994,Midwest
2021-01-25,31.377597718239823,Midwest
2021-01-26,29.92496213091087,Midwest
2021-01-27,28.79388001700044,Midwest
2021-01-28,27.96177154872622,Midwest
2021-01-29,27.03997098676114,Midwest
2021-01-30,26.35546768898984,Midwest
2021-01-31,25.0289028067788,Midwest
2021-02-01,24.52963772581427,Midwest
2021-02-02,23.67055890768896,Midwest
2021-02-03,23.174429913916416,Midwest
2021-02-04,22.766947651437405,Midwest
2021-02-05,21.67579838110496,Midwest
2021-02-06,20.96118864629057,Midwest
2021-02-07,20.74103532541299,Midwest
2021-02-08,19.444785952724512,Midwest
2021-02-09,18.77533587347476,Midwest
2021-02-10,18.037310020960184,Midwest
2021-02-11,17.632963845673164,Midwest
2021-02-12,17.135998561982763,Midwest
2021-02-13,16.636315336059297,Midwest
2021-02-14,15.592625518565606,Midwest
2021-02-15,14.916903264931872,Midwest
2021-02-16,14.53701856974236,Midwest
2021-02-17,14.276305187848402,Midwest
2021-02-18,14.14647117810009,Midwest
2021-02-19,14.054061142176169,Midwest
2021-02-20,14.287176956780629,Midwest
2021-02-21,14.470742593751677,Midwest
2021-02-22,14.55060828090764,Midwest
2021-02-23,14.220273763351546,Midwest
2021-02-24,13.984649078993495,Midwest
2021-02-25,13.729162509086184,Midwest
2021-02-26,13.591383745118168,Midwest
2021-02-27,13.257704067890618,Midwest
2021-02-28,13.04779529850687,Midwest
2021-03-01,12.853985110041997,Midwest
2021-03-02,12.498770967429458,Midwest
2021-03-03,12.601007409888275,Midwest
2021-03-04,12.77913716239321,Midwest
2021-03-05,12.935941521992625,Midwest
2021-03-06,13.4404334149438,Midwest
2021-03-07,13.261258300041536,Midwest
2021-03-08,13.303909085852576,Midwest
2021-03-09,13.686511723275144,Midwest
2021-03-10,13.620862964722855,Midwest
2021-03-11,13.248295806314651,Midwest
2021-03-12,13.594310759830693,Midwest
2021-03-13,13.441060632382198,Midwest
2021-03-14,13.779548976637464,Midwest
2021-03-15,14.34446281615428,Midwest
2021-03-16,14.800868038828304,Midwest
2021-03-17,15.33902060097349,Midwest
2021-03-18,15.418468143170523,Midwest
2021-03-19,15.7097061070665,Midwest
2021-03-20,16.104644020777556,Midwest
2021-03-21,16.935707126654442,Midwest
2021-03-22,17.438526439769895,Midwest
2021-03-23,18.577762380379493,Midwest
2021-03-24,18.94782066903411,Midwest
2021-03-25,20.055695737723827,Midwest
2021-03-26,20.90745701906784,Midwest
2021-03-27,21.526311558286853,Midwest
2021-03-28,22.2172961029216,Midwest
2021-03-29,23.17045753680656,Midwest
2021-03-30,23.19011034987636,Midwest
2021-03-31,24.598840716517483,Midwest
2021-04-01,23.472985414593698,Midwest
2021-04-02,24.569152424433323,Midwest
2021-04-03,25.152882787102072,Midwest
2021-04-04,25.97934629843072,Midwest
2021-04-05,26.522098455124144,Midwest
2021-04-06,27.187367084784583,Midwest
2021-04-07,27.064014321899712,Midwest
2021-04-08,28.038083003731263,Midwest
2021-04-09,27.966371143274472,Midwest
2021-04-10,28.691016357103223,Midwest
2021-04-11,28.617213771851763,Midwest
2021-04-12,28.07195274540474,Midwest
2021-04-13,28.179206927370736,Midwest
2021-04-14,27.91598467572319,Midwest
2021-04-15,27.697503934681343,Midwest
2021-04-16,26.958223647289977,Midwest
2021-04-17,24.55012682880193,Midwest
2021-04-18,24.8058224711887,Midwest
2021-04-19,24.03518131187746,Midwest
2021-04-20,22.793918001288507,Midwest
2021-04-21,22.115268732942244,Midwest
2021-04-22,21.820685609374816,Midwest
2021-04-23,21.41822108640299,Midwest
2021-04-24,22.152065489328244,Midwest
2021-04-25,20.50060197402723,Midwest
2021-04-26,20.34107967219476,Midwest
2021-04-27,19.560403033869147,Midwest
2021-04-28,19.477192187041727,Midwest
2021-04-29,19.464020620835377,Midwest
2021-04-30,18.983781135502245,Midwest
2021-05-01,18.4784529526332,Midwest
2021-05-02,17.681886805868185,Midwest
2021-05-03,17.113836879159376,Midwest
2021-05-04,17.132862474790773,Midwest
2021-05-05,16.110288977723133,Midwest
2021-05-06,15.745457501055167,Midwest
2021-05-07,14.835574070419645,Midwest
2021-05-08,14.37958699270455,Midwest
2021-05-09,14.027927082242934,Midwest
2021-05-10,13.313944564866938,Midwest
2021-05-11,12.461346993605067,Midwest
2021-05-12,11.875734978621123,Midwest
2021-05-13,11.666871571634708,Midwest
2021-05-14,11.347617895490304,Midwest
2021-05-15,10.91671951531112,Midwest
2021-05-16,10.516554789613416,Midwest
2021-05-17,10.202318852976193,Midwest
2021-05-18,9.75908519650852,Midwest
2021-05-19,9.415579112746071,Midwest
2021-05-20,9.238076577679536,Midwest
2021-05-21,8.734420974646223,Midwest
2021-05-22,8.444228373147578,Midwest
2021-05-23,7.880359896028088,Midwest
2021-05-24,7.356006117527652,Midwest
2021-05-25,6.824752947204843,Midwest
2021-05-26,6.418316047123164,Midwest
2021-05-27,6.181646000367784,Midwest
2021-05-28,5.352464546806089,Midwest
2021-05-29,5.064153597622635,Midwest
2021-05-30,4.627819332977335,Midwest
2021-05-31,4.4108020992917485,Midwest
2021-06-01,4.293721510790854,Midwest
2021-06-02,4.167232660713994,Midwest
2021-06-03,4.0139825332655015,Midwest
2021-06-04,4.439654101458041,Midwest
2021-06-05,4.191485068332036,Midwest
2021-06-06,4.130435904327999,Midwest
2021-06-07,3.834598345883773,Midwest
2021-06-08,3.618835547074981,Midwest
2021-06-09,3.44007857713165,Midwest
2021-06-10,3.3658578469212617,Midwest
2021-06-11,3.453041070858536,Midwest
2021-06-12,3.3324062502067204,Midwest
2021-06-13,3.308362915068144,Midwest
2021-06-14,3.2059174001298603,Midwest
2021-06-15,3.08716423179324,Midwest
2021-06-16,3.067093273764514,Midwest
2021-06-17,3.053712635078697,Midwest
2021-06-18,2.9437405108796426,Midwest
2021-06-19,3.023815270515076,Midwest
2021-06-20,3.028833010022257,Midwest
2021-06-21,3.075665245422615,Midwest
2021-06-22,3.149885975633004,Midwest
2021-06-23,3.0530854176403,Midwest
2021-06-24,3.0733654481484907,Midwest
2021-06-25,3.3735935286615,Midwest
2021-06-26,3.4367334174601964,Midwest
2021-06-27,3.412481009842154,Midwest
2021-06-28,3.609009140540085,Midwest
2021-06-29,3.73570706309641,Midwest
2021-06-30,3.8130638804987873,Midwest
2021-07-01,3.756405238563533,Midwest
2021-07-02,3.1921186164851125,Midwest
2021-07-03,3.7079004233274473,Midwest
2021-07-04,4.130017759369067,Midwest
2021-07-05,4.511784106873771,Midwest
2021-07-06,4.9955778243578255,Midwest
2021-07-07,5.080043106062042,Midwest
2021-07-08,5.3528826917650205,Midwest
2021-07-09,6.255866730578172,Midwest
2021-07-10,6.276146761086363,Midwest
2021-07-11,6.484173878154918,Midwest
2021-07-12,6.46577549996192,Midwest
2021-07-13,6.732551983760387,Midwest
2021-07-14,6.888520053441937,Midwest
2021-07-15,7.06100484900129,Midwest
2021-07-16,7.580131815515079,Midwest
2021-07-17,8.051799329190112,Midwest
2021-07-18,8.530157162208054,Midwest
2021-07-19,9.036530707474425,Midwest
2021-07-20,9.66813866794086,Midwest
2021-07-21,9.810098881498195,Midwest
2021-07-22,9.950595587699269,Midwest
2021-07-23,10.556069488232469,Midwest
2021-07-24,11.368734215916358,Midwest
2021-07-25,12.610415671464242,Midwest
2021-07-26,12.948694943240042,Midwest
2021-07-27,13.898302144974087,Midwest
2021-07-28,14.182431644568222,Midwest
2021-07-29,14.315192669029058,Midwest
2021-07-30,15.15106444193366,Midwest
2021-07-31,15.985472707482002,Midwest
2021-08-01,16.988184319000382,Midwest
2021-08-02,17.66620636990824,Midwest
2021-08-03,18.53657510192472,Midwest
2021-08-04,18.73331230510212,Midwest
2021-08-05,18.85582877806912,Midwest
2021-08-06,20.87965037929888,Midwest
2021-08-07,20.612873895500407,Midwest
2021-08-08,21.54178292176733,Midwest
2021-08-09,23.261194992894755,Midwest
2021-08-10,23.867923328304748,Midwest
2021-08-11,24.02117345575325,Midwest
2021-08-12,24.080550039921555,Midwest
2021-08-13,24.82338455946384,Midwest
2021-08-14,25.496179798385054,Midwest
2021-08-15,25.64483033128529,Midwest
2021-08-16,25.944013049400976,Midwest
2021-08-17,26.98833008433306,Midwest
2021-08-18,27.047079451062977,Midwest
2021-08-19,26.92602648545223,Midwest
2021-08-20,28.12944767725785,Midwest
2021-08-21,28.5011785457482,Midwest
2021-08-22,30.12399913136239,Midwest
2021-08-23,30.96509771625364,Midwest
2021-08-24,31.076742420288426,Midwest
2021-08-25,31.90446036649385,Midwest
2021-08-26,32.33556781915251,Midwest
2021-08-27,33.27221252715967,Midwest
2021-08-28,33.77440462283672,Midwest
2021-08-29,34.20112155342658,Midwest
2021-08-30,35.58329971517555,Midwest
2021-08-31,37.12270038148285,Midwest
2021-09-01,36.3244616548821,Midwest
2021-09-02,36.55757746948656,Midwest
2021-09-03,29.548840740351743,Midwest
2021-09-04,35.173517655422415,Midwest
2021-09-05,37.582241691348855,Midwest
2021-09-06,35.7208694066641,Midwest
2021-09-07,36.98868492214521,Midwest
2021-09-08,37.114337482304215,Midwest
2021-09-09,37.29685775687793,Midwest
2021-09-10,45.6160607873049,Midwest
2021-09-11,40.71122041903527,Midwest
2021-09-12,42.30351642264745,Midwest
2021-09-13,42.985928995624086,Midwest
2021-09-14,41.97297283261189,Midwest
2021-09-15,41.86279163593336,Midwest
2021-09-16,40.98385093225878,Midwest
2021-09-17,40.07292213922593,Midwest
2021-09-18,41.819095487724994,Midwest
2021-09-19,40.67170572041622,Midwest
2021-09-20,39.90963653276307,Midwest
2021-09-21,39.0668653680361,Midwest
2021-09-22,39.44340490355415,Midwest
2021-09-23,39.75659547779404,Midwest
2021-09-24,39.17621027479676,Midwest
2021-09-25,37.31985572961917,Midwest
2021-09-26,36.75661446993808,Midwest
2021-09-27,36.560295411719615,Midwest
2021-09-28,37.11057417767382,Midwest
2021-09-29,37.104302003289845,Midwest
2021-09-30,37.23497230295602,Midwest
2021-10-01,37.53227336875651,Midwest
2021-10-02,37.18897635747353,Midwest
2021-10-03,37.53687296330476,Midwest
2021-10-04,37.07837701583608,Midwest
2021-10-05,37.24479870949092,Midwest
2021-10-06,36.831044272627935,Midwest
2021-10-07,36.58475689181713,Midwest
2021-10-08,35.70832505789614,Midwest
2021-10-09,35.24083899381043,Midwest
2021-10-10,34.32572875118825,Midwest
2021-10-11,34.0815320951721,Midwest
2021-10-12,31.94000268800305,Midwest
2021-10-13,31.95275610925048,Midwest
2021-10-14,31.56471758736179,Midwest
2021-10-15,31.47962508821918,Midwest
2021-10-16,30.811220371366748,Midwest
2021-10-17,29.25822999389416,Midwest
2021-10-18,28.578117218191647,Midwest
2020-01-26,0.0,Northeast
2020-01-27,0.0,Northeast
2020-01-28,0.0,Northeast
2020-01-29,0.0002508176850917,Northeast
2020-01-30,0.0002508176850917,Northeast
2020-01-31,0.0002508176850917,Northeast
2020-02-01,0.0002508176850917,Northeast
2020-02-02,0.0002508176850917,Northeast
2020-02-03,0.0002508176850917,Northeast
2020-02-04,0.0002508176850917,Northeast
2020-02-05,0.0,Northeast
2020-02-06,0.0,Northeast
2020-02-07,0.0,Northeast
2020-02-08,0.0,Northeast
2020-02-09,0.0,Northeast
2020-02-10,0.0,Northeast
2020-02-11,0.0,Northeast
2020-02-12,0.0,Northeast
2020-02-13,0.0,Northeast
2020-02-14,0.0,Northeast
2020-02-15,0.0,Northeast
2020-02-16,0.0,Northeast
2020-02-17,0.0,Northeast
2020-02-18,0.0,Northeast
2020-02-19,0.0,Northeast
2020-02-20,0.0,Northeast
2020-02-21,0.0,Northeast
2020-02-22,0.0,Northeast
2020-02-23,0.0,Northeast
2020-02-24,0.0,Northeast
2020-02-25,0.0,Northeast
2020-02-26,0.0,Northeast
2020-02-27,0.0002508176850917,Northeast
2020-02-28,0.001003270740367,Northeast
2020-02-29,0.0017557237956423,Northeast
2020-03-01,0.0040130829614683,Northeast
2020-03-02,0.007524530552753,Northeast
2020-03-03,0.0095310720334872,Northeast
2020-03-04,0.0233260447135345,Northeast
2020-03-05,0.0366193820233983,Northeast
2020-03-06,0.054427437664914,Northeast
2020-03-07,0.0744928524722556,Northeast
2020-03-08,0.0832714714504675,Northeast
2020-03-09,0.1186367650484071,Northeast
2020-03-10,0.1462267104085017,Northeast
2020-03-11,0.1843509985424507,Northeast
2020-03-12,0.2192146567702067,Northeast
2020-03-13,0.2866846140598928,Northeast
2020-03-14,0.4911010274096852,Northeast
2020-03-15,0.927022164099181,Northeast
2020-03-16,1.6431066550361837,Northeast
2020-03-17,2.2678935085997822,Northeast
2020-03-18,3.4595283304707807,Northeast
2020-03-19,4.544064000807593,Northeast
2020-03-20,6.043953757656376,Northeast
2020-03-21,7.349710626244128,Northeast
2020-03-22,9.211279484995243,Northeast
2020-03-23,10.746534535441969,Northeast
2020-03-24,12.355028349935488,Northeast
2020-03-25,14.103980068080398,Northeast
2020-03-26,15.433062981381685,Northeast
2020-03-27,16.93721663887703,Northeast
2020-03-28,18.46193734654989,Northeast
2020-03-29,19.45191474960711,Northeast
2020-03-30,20.73559966190679,Northeast
2020-03-31,23.93803986515851,Northeast
2020-04-01,25.6844834064525,Northeast
2020-04-02,26.94885535700011,Northeast
2020-04-03,28.091329912593125,Northeast
2020-04-04,29.29349907723797,Northeast
2020-04-05,30.7555153636379,Northeast
2020-04-06,32.162853394687815,Northeast
2020-04-07,31.547346795472617,Northeast
2020-04-08,31.390585742290263,Northeast
2020-04-09,31.66748846663157,Northeast
2020-04-10,30.802919906120245,Northeast
2020-04-11,30.29802390603051,Northeast
2020-04-12,30.09937629943783,Northeast
2020-04-13,29.64338974794099,Northeast
2020-04-14,28.88441543285329,Northeast
2020-04-15,28.063238331862845,Northeast
2020-04-16,27.50567061790384,Northeast
2020-04-17,27.397066560259105,Northeast
2020-04-18,26.62153827795535,Northeast
2020-04-19,25.698027561447454,Northeast
2020-04-20,25.141212300543728,Northeast
2020-04-21,25.75997952966512,Northeast
2020-04-22,26.74343567290995,Northeast
2020-04-23,26.677972257101,Northeast
2020-04-24,25.848768990187608,Northeast
2020-04-25,25.383251366657287,Northeast
2020-04-26,24.610231261204447,Northeast
2020-04-27,23.68120255562453,Northeast
2020-04-28,21.872556228427783,Northeast
2020-04-29,20.029297060688368,Northeast
2020-04-30,18.964826805158896,Northeast
2020-05-01,18.32524170817488,Northeast
